source,rating,text,date,order_type,meal_type,price_per_person,food_rating,service_rating,atmosphere_rating,recommended_dishes,wait_time,user_location,user_reviews,user_elite,feedback_useful,feedback_funny,feedback_cool
Yelp,2.0,"Inauthentic. Not very good I'm sad to say. * Pad Thai - Bland, overcooked noodles. Overcooked chicken. * Papaya Salad - Also bland. Dressing is missing the citrus. Beef Salad - Underseasoned. Also missing citrus. Fried Tofu - The one good thing we got. Well fried and good sauce. We won't be ordering again.",2020-07-20T02:53:50Z,,,,,,,,,"Los Angeles, CA",109.0,,1.0,1.0,0.0
Yelp,5.0,"We ordered delivery for the second time. The food was fantastic aga!! I've tried many different Thai restaurants in the last year since we moved to Northridge and so glad we found this spot in Granada Hills!! The flavor is on point!! So many other places are hit and miss!! Everything we ordered is excellent! Beef spicy noodles (aka drunken noodles), shrimp pad woon sen, shrimp & tofu green curry extra eggplant, tom kha seafood soup & shrimp pad see ew. Shrimp, fish and excetera were all fresh!! Next time we will dine in!! This will be our to go place for Thai!! The guy that took our order was nice! Delivery was fast and on time for a large order! Give them a try... you won't be disappointed!!",2021-04-09T23:23:49Z,,,,,,,,,"San Fernando Valley, CA",42.0,,0.0,0.0,0.0
Yelp,5.0,"2nd time tried it! Quick order and easy pick up for take out. Very small parking lot in small plaza. I had fried wonton, Tom Khan Soup & Spicy Noodle. Really good and perfect for shareable! Also had a Thai tea, but its too sweet for me, so I had to had water myself to less the sweetness. Overall, its really good and affordable for meals!",2020-12-02T04:41:06Z,,,,,,,,,"Los Angeles, CA",350.0,26.0,0.0,0.0,0.0
Yelp,5.0,Absolutely scrumptious Thai Curries. Me an baebae came here to get our crunch on and we absolutely loved it! Thanks for the spice al cien ciaooooo,2021-12-12T01:06:40Z,,,,,,,,,"Los Angeles, CA",46.0,,0.0,0.0,0.0
Yelp,5.0,So happy to see they are open again. We got food last night and it was soo good! The same great food as before and the same great owners. I prefer the new location. Better parking lot and shopping center. No more random homeless people walking around.,2022-11-19T20:19:27Z,,,,,,,,,"San Pedro, CA",10.0,,0.0,0.0,0.0
Yelp,3.0,I ordered the spicy beef salad and it was pretty good but I'm giving it 3 stars because half the salad was made with mostly onions. Look at picture. I was going to let this slide but the guy at the counter was rude when I asked for a fork claiming that it was already in the bag and it was NOT even in the bag so he gave me attitude for nothing and it prompted me to write this review.,2021-05-18T01:26:37Z,,,,,,,,,"Los Angeles, CA",96.0,,0.0,0.0,0.0
Yelp,5.0,Very clean establishment friendly staff the food I have ordered even trying something different every time I go is delicious. I appreciate that you don't have to ask for condiments unless for something extra. This is my favorite Thai place in town and I recommend anyone to go try it at least once while in the area.,2023-05-10T18:04:21Z,,,,,,,,,"Los Angeles, CA",23.0,,0.0,0.0,0.0
Yelp,1.0,Ordered pad Thai and the noodles were the wrong ones. They were like the skinny spaghetti and it was over cooked. Barely had any sauce. It was a gross mess,2023-12-02T22:01:48Z,,,,,,,,,"Sylmar, Los Angeles, CA",30.0,,0.0,0.0,0.0
Yelp,5.0,"This place is very good. Already been coming here 4 times and everything has been good so far, great service and delicious food. We have yet to try their soups so that is next on our list. Thank you Spice Up Thai",2018-02-15T06:01:03Z,,,,,,,,,"San Fernando, CA",22.0,,2.0,0.0,1.0
Yelp,5.0,This is a SUPERB Thai food place!!!! Their THAI ICED TEAS ARE TO DIE FOR! Food is ready super quick! I'm amazed at how fast the food came out after we ordered. The lighting in here is also romantic once it hits the evening time. Perfect for date night!!!!!,2018-03-12T01:43:20Z,,,,,,,,,"Sylmar, Sylmar, CA",14.0,,1.0,0.0,3.0
Yelp,3.0,"Three stars means A-OK and Spice Up Thai Eatery was definitely A-OK. I had been meaning to order from here for a while but just recently got around to doing so. I only ordered Pad Thai, which is my go-to dish for Thai restaurants. Theirs was perfectly adequate and I enjoyed it, but I have had much better (also much worse, so keep that in mind). I asked for and received a side of Thai peanut sauce which was not to my liking. I would guess that it was too vinegary but not being a Thai food expert, I'm not sure if that was the actual problem. I would avoid that on any future visit. Close enough to be convenient, I will probably return.",2018-09-02T20:58:54Z,,,,,,,,,"Simi Valley, CA",634.0,26.0,0.0,0.0,0.0
Yelp,5.0,"!!!!BEST Thai food in the SFV!!!!! Love the food. Ask for Apple, she's the best of the best. I've had a variety of their dishes from almost each category & I've never been disappointed. I also had them cater an event & everyone loved it. Below is what I've tried. Everything has been delicious & portions are very generous. Whenever possible, I order my food medium-spicy(love spicy food) & ask for their assortment of chilies on the side. If you aren't into spicy, order as is. DRINKS: Thai Iced Tea (with & without boba) APPETIZERS: Fried Tofu Fried Wontons Dynamite Wings Crab Rangoon(Wontons stuffed with crab & cream cheese) SALAD: Spicy Beef Salad SOUPS: Glass Noodle Tom Yum Soup Tom Kha Soup NOODLE SOUP: Tom Yum noodle Tom Kha noodle PAN FRIED NOODLES: Pad Thai Pad See Ew Spicy Noodle Chicken Noodle CURRY: Yellow Pineapple FRIED RICE: Pineapple Crab Shrimp MAIN DISHES: Spicy Eggplant Mongolian Beef Kung Pao Chicken Orange Chicken(the best ever) DESSERT: Sweet Sticky Rice with Mango Coconut ice cream",2018-01-12T22:44:54Z,,,,,,,,,"Los Angeles, CA",2.0,,2.0,0.0,1.0
Yelp,4.0,Cute little Thai restaurant that is worth trying if you are around the area. The shopping center that it is located in can be a little difficult to find parking. Try parking in the shopping center adjacent where the Walgreens is located. Prices are reasonable and portions are generous. They also have lunch specials and various dinner specials. I usually get their pad thai and it is very tasty. The staff is friendly and have provided us with additional food and drinks when the wait for the food was too long. Will definitely come back.,2020-04-22T23:00:40Z,,,,,,,,,"Los Angeles, CA",140.0,,0.0,0.0,1.0
Yelp,2.0,Orange chicken simply not good. Chewy dark meet chicken that was questionable. Not quality. Panang curry was just red sauce that was spicy. No real curry flavor. Would not order again.,2022-05-08T03:59:55Z,,,,,,,,,"Los Angeles, CA",88.0,,0.0,1.0,0.0
Yelp,1.0,If I could give this place 0 stars I would. Horrible place the kid working there yells at you when they have messed up your order and they are not willing to fix it. They have not customer service whatsoever that's why they are always empty.,2022-01-10T02:53:30Z,,,,,,,,,"North Hills, Los Angeles, CA",16.0,,1.0,0.0,1.0
Yelp,5.0,Yum! My husband and I ordered the Combination fried rice and Beef Pad See Ew and it was delicious! Best Thai I have had in a long time. Definitely will be back to try more dishes!,2023-01-07T04:34:06Z,,,,,,,,,"Van Nuys, CA",40.0,,0.0,0.0,0.0
Yelp,5.0,Very good tom kha soup and pad see ew And owners are really nice And their calamari so good,2022-01-25T01:47:22Z,,,,,,,,,"Los Angeles, CA",9.0,,1.0,0.0,0.0
Yelp,1.0,This restaurant have a good food but bad customer service the man who took the order at the counter was rude and complained about us because it was hot and they don't turn on the air conditioning in the restaurant even when we asked,2021-09-18T06:09:18Z,,,,,,,,,"Mariposa, Glendale, CA",10.0,,2.0,2.0,0.0
Yelp,5.0,"This place place is absolutely delicious. Our family orders from this restaurant quite often and we are never disappointed. You can absolutely tell this establishment cares about the quality of their food. My kids, who are very picky eaters, love the food from this restaurant. I highly recommend everyone try this Thai restaurant. If I can give it more stars I would. Enjoy!",2022-03-14T02:02:53Z,,,,,,,,,"San Fernando, CA",17.0,,0.0,0.0,1.0
Yelp,5.0,"Good food, big portions and customer service I had leftovers for lunch and they still tasted amazing",2022-01-16T03:57:12Z,,,,,,,,,"Sylmar, Los Angeles, CA",11.0,,1.0,0.0,0.0
Yelp,5.0,Food is always amazing and so is the Thai Tea. Service is always friendly and prompt. I would recommend them all day long!,2022-01-15T02:24:53Z,,,,,,,,,"Granada Hills, CA",11.0,,1.0,0.0,0.0
Yelp,5.0,"Good food, nice size portions. Old and bland decor but very roomy inside. Staff is very friendly .The parking sucks here also. Very tiny lot.",2017-08-18T15:56:46Z,,,,,,,,,"Santa Clarita, CA",894.0,26.0,2.0,1.0,1.0
Yelp,5.0,"Spice up Thai has some of the best Thai food in the valley. Nikki and Apple are totally adorable. Great customer service great food. If you love Thai food, you must eat at Spice Up Thai.",2023-10-14T05:31:16Z,,,,,,,,,"Beverly Hills, CA",25.0,,0.0,0.0,0.0
Yelp,5.0,"Local spot- our go to Thai fix! Food is always flavorful, hot and fresh. Go-to's- Papaya salad Coconut ginger soup w/tofu Pad Thai w/ chicken or shrimp Pineapple fried rice Pad See Ew w/ tofu",2020-07-07T17:43:11Z,,,,,,,,,"Los Angeles, CA",271.0,,0.0,0.0,0.0
Yelp,1.0,"Ordered through Yelp and my order came quicker than I expected but they did not care to read instructions on my order. They got all of it wrong. Ordered the Pad Thai and asked for no eggs. My food was filled with eggs. Ordered the Tom Kha Noodle soup and no noodles, just the soup. Asked to substitute fish sauce on any of the dish that contained it to soy sauce. They probably didn't do that either. I'm Vegan so I avoid any animal products in my food. Someone reviewed that they're able to make things Vegan so I gave it a try. Never again! Thought I could trust this place, but I was wrong. It's what I get for being lazy I guess. I'm not feeling too well so had I wanted delivery..",2017-09-25T21:58:50Z,,,,,,,,,"Los Angeles, CA",98.0,,1.0,0.0,1.0
Yelp,5.0,Amazing food and good customer service. Nam tok beef salad was the best!! I'll be back soon!,2023-05-26T21:49:23Z,,,,,,,,,"Fountain Valley, CA",36.0,,0.0,0.0,0.0
Yelp,5.0,Every time I come here I'm greeted and treated very nice Place always looks clean and taking care of. The food here is simply amazing. You can tell that it was prepared and cooked very well.,2019-10-26T02:51:30Z,,,,,,,,,"Los Angeles, CA",22.0,,1.0,0.0,0.0
Yelp,4.0,"I have been here maybe three times now. The first time I placed a large order online and picked it up on my way home. I'm not sure if it was made right away and was sitting for awhile before I picked it up, but once I got home and ate, it did not taste good. I live only 3 minutes away so it couldn't have been the drive between the two. After this I swore I wouldn't eat here again. The second time I ate here was because my cousin was shocked that my first experience was anything but great. She eats here constantly and assured me that I would enjoy it. So we met up for lunch and ate in the restaurant. This time was WAY better than my first experience. The third time was right before going to the movie theater. I was with some family and friends. We got seated right away and our orders were taken quickly. The older lady came out and was talking to us, which made the whole experience so much better. The food exceeded my expectations this time. I will definitely be back. The only reason for not giving them 5 stars is the inconsistency. I'm sure I will update after a few more visits.",2019-06-10T16:29:27Z,,,,,,,,,"Los Angeles, CA",89.0,,3.0,0.0,0.0
Yelp,5.0,"I love the pad Thai! I got the lunch special, and with it you get: egg roll, salad, rice, and soup along with your choice of entree! I wasn't a huge fan of the soup, it was too gingery/ lemony for me. However the pad Thai was great! It's was flavorful and did not feel greasy at all. The pad Thai was a bit smaller than I expected, but for the price and everything you get with it, it was a STEAL! The place is on the smaller size and is very quiet. The staff is friendly and nice! Will be coming back again",2017-07-07T03:46:20Z,,,,,,,,,"Valencia, CA",50.0,,1.0,0.0,1.0
